,Loyalty#,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,Customer Lifetime Value,EnrollmentType,IsCancelled,Tenure_months
154,203809,Stefani Hiney,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,17161.0,Married,Star,2015-07-02,4165.35,Standard,0,127.2
155,705589,Jaclyn Waelti,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0.0,Single,Star,2015-05-22,4165.99,Standard,0,128.6
156,746060,Bonita Fyke,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,male,College,Rural,0.0,Married,Star,2017-04-20,4167.09,Standard,0,105.3
157,469718,Dusty Luckadoo,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56901.0,Married,Star,2016-01-13,4167.42,Standard,0,120.7
158,164429,Elli Lefaver,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,35457.0,Single,Star,2015-09-25,4169.36,Standard,0,124.4
159,708373,Petronila Mckinnon,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,female,Bachelor,Suburban,35457.0,Single,Star,2020-03-26,4169.36,Standard,0,69.6
160,225088,Audrie Wolfgramm,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310.0,Married,Star,2018-09-25,4170.34,Standard,0,87.9
161,100214,Loren Juenemann,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837.0,Married,Star,2018-08-06,4170.57,Standard,0,89.5
162,459999,Kimberlee Jubic,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462.0,Single,Star,2020-09-19,4170.69,Standard,0,63.7
163,553936,Tianna Kozakiewicz,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462.0,Single,Star,2017-12-11,4170.69,Standard,1,8.1
164,268128,Deeann Yslava,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108.0,Married,Star,2016-01-23,4177.88,Standard,0,120.4
165,930584,Winston Bjornberg,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Star,2018-07-31,4185.76,Standard,0,89.7
166,327796,Hanna Eblin,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,2020-06-09,4191.06,Standard,0,67.1
167,947467,Milton Ramal,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,24641.0,Married,Star,2018-02-26,4196.43,Standard,0,94.9
168,743510,Agueda Botello,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,2019-05-21,4196.65,Standard,0,79.9
169,580324,Rima Manetta,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,39913.0,Married,Star,2016-06-18,4198.03,Standard,0,115.5
170,936088,Tierra Lumbert,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598.0,Married,Star,2021-02-28,4198.03,2021 Promotion,0,58.3
171,423324,Florencio Earps,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510.0,Divorced,Star,2020-12-10,4200.37,Standard,0,61.0
172,101945,Dinorah Squillace,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057.0,Married,Star,2016-11-25,4202.66,Standard,0,110.2
173,713636,Ana Herdes,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097.0,Married,Star,2017-08-09,4212.8,Standard,0,101.6
174,302509,Shon Pernice,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,Doctor,Urban,12160.0,Married,Star,2020-03-30,4213.92,Standard,0,69.5
175,789421,Meda Massoud,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,2019-11-25,4217.86,Standard,0,73.7
176,914255,Somer Dibartolo,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Single,Star,2018-11-10,4217.86,Standard,1,8.1
177,242377,Jada Aurges,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Star,2021-04-12,4221.31,2021 Promotion,0,56.9
178,404426,Myung Duliba,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Doctor,Suburban,14170.0,Married,Star,2017-09-07,4223.27,Standard,0,100.6
179,260106,Apolonia Leicher,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,77853.0,Single,Star,2016-06-22,4228.25,Standard,1,46.9
180,154643,Grisel Vanfossan,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Married,Star,2021-02-28,4228.73,2021 Promotion,0,58.3
181,438023,Johnnie Flennoy,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Suburban,0.0,Married,Star,2016-01-03,4228.73,Standard,0,121.1
182,397518,Karima Santeramo,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,60334.0,Married,Star,2021-01-31,4235.18,Standard,1,8.1
183,645742,Billie Gunzalez,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,60334.0,Married,Star,2017-08-20,4235.18,Standard,1,12.4
184,872932,Lelah Mullens,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,High School or Below,Urban,25866.0,Married,Star,2018-03-09,4236.3,Standard,0,94.5
185,407945,Gabriele Corell,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,59038.0,Married,Star,2015-12-26,4236.47,Standard,0,121.3
186,211714,Genevie Nicholsen,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Suburban,14476.0,Married,Star,2018-06-08,4236.84,Standard,0,91.5
187,410982,Dewayne Foraker,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Rural,29465.0,Married,Star,2020-02-16,4237.37,Standard,0,70.9
188,905213,Davina Cooey,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Master,Rural,29465.0,Married,Star,2018-10-20,4237.37,Standard,0,87.0
189,147898,Sherita Fodera,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,19834.0,Divorced,Star,2015-08-15,4241.64,Standard,0,125.8
190,530105,Delphine Bohm,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Suburban,0.0,Single,Star,2020-11-08,4242.69,Standard,1,8.1
191,610946,Kellie Wenclawiak,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,34220.0,Married,Star,2019-12-07,4244.47,Standard,0,73.3
192,383108,Chet Grillette,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,44537.0,Married,Star,2015-06-08,4247.68,Standard,0,128.0
193,836343,Pasquale Woodin,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,44537.0,Married,Star,2020-04-20,4247.68,Standard,0,68.8
194,398535,Val Coryell,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,2021-04-10,4250.28,2021 Promotion,1,8.1
195,585357,Allyson Fyffe,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,2019-10-23,4250.28,Standard,0,74.8
196,784804,Gabriel Barrera,Alberta,Banff,51.178398,-115.5708,V5R 1W3,female,College,Rural,0.0,Single,Star,2018-08-15,4250.28,Standard,0,89.2
197,715764,Jina Herbin,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Urban,0.0,Single,Star,2019-08-02,4253.28,Standard,0,77.5
198,753473,Jude Lupkin,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Doctor,Suburban,11904.0,Single,Star,2016-07-06,4254.62,Standard,0,114.9
199,980856,Kayleen Gandee,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Doctor,Suburban,11904.0,Single,Star,2018-02-05,4254.62,Standard,0,95.6
200,271660,Alissa Joosten,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Married,Star,2018-04-24,4270.03,Standard,0,93.0
201,377471,Rene Brafman,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Married,Star,2021-04-23,4270.03,2021 Promotion,0,56.5
202,264936,Kelley Mento,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,2016-08-10,4272.81,Standard,0,113.7
203,436498,Helene Jacks,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Star,2016-11-25,4272.81,Standard,1,28.2
204,976513,Crissy Omarah,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,82214.0,Married,Star,2017-08-05,4273.59,Standard,0,101.7
205,828776,Angelika Stachowiak,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,39621.0,Married,Star,2020-05-26,4274.62,Standard,0,67.6
206,240362,Kimberlee Keltner,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,36692.0,Married,Star,2017-10-13,4276.36,Standard,0,99.4
207,137845,Danille Dimmitt,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,77265.0,Married,Star,2016-06-16,4277.27,Standard,0,115.6
208,430569,Fausto Ugaz,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,75921.0,Married,Star,2019-10-16,4277.56,Standard,0,75.0
209,317001,Jaleesa Rucky,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,40864.0,Married,Star,2021-08-31,4282.95,Standard,0,52.2
210,625870,Lucie Buther,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,40864.0,Married,Star,2016-08-03,4282.95,Standard,0,114.0
211,660554,Isis Milinazzo,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,40864.0,Married,Star,2020-10-11,4282.95,Standard,0,63.0
212,917630,Modesto Earhart,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,40864.0,Married,Star,2019-12-01,4282.95,Standard,0,73.5
213,670686,Milan Sandmeier,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Single,Star,2021-05-07,4291.06,Standard,0,56.0
214,717660,Carmen Rowden,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0.0,Single,Star,2018-03-15,4293.01,Standard,0,94.3
215,450621,Victorina Kula,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,61737.0,Married,Star,2018-03-02,4296.6,Standard,0,94.8
216,939562,Chasity Grovier,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,86860.0,Married,Star,2019-12-17,4297.02,Standard,0,72.9
217,135250,Kayce Pagliuca,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76778.0,Married,Star,2016-08-24,4298.66,Standard,0,113.3
218,714555,Jarred Zingler,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,44388.0,Divorced,Star,2016-08-17,4299.84,Standard,0,113.5
219,947868,Margarett Krasnecky,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,88590.0,Married,Star,2015-05-19,4300.9,Standard,0,128.7
220,573661,Lavinia Renker,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,74057.0,Single,Star,2021-08-08,4303.64,Standard,0,52.9
221,228580,Elfrieda Namm,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,31071.0,Single,Star,2015-05-13,4305.79,Standard,0,128.9
222,557500,Coral Precythe,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,24188.0,Married,Star,2018-11-04,4305.81,2021 Promotion,0,86.5
223,238233,Aaron Naber,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,73345.0,Married,Star,2020-04-21,4307.42,Standard,0,68.7
224,979309,Dave Kearby,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,43386.0,Single,Star,2016-03-18,4312.77,Standard,0,118.6
225,885497,Kendra Tollefson,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,2021-03-05,4313.34,2021 Promotion,0,58.1
226,833569,Ji Schumacker,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Urban,0.0,Single,Star,2020-09-13,4314.07,Standard,0,63.9
227,120046,Jestine Duker,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,33488.0,Married,Star,2020-07-12,4314.17,Standard,0,66.0
228,816881,Josphine Lohry,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,33488.0,Married,Star,2021-06-18,4314.17,Standard,0,54.6
229,717700,Renna Gougis,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,41252.0,Married,Star,2018-09-16,4315.79,Standard,0,88.2
230,962278,Jessika Scarbro,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Doctor,Rural,17572.0,Married,Star,2021-04-23,4318.43,2021 Promotion,0,56.5
231,245465,Audra Mulhearn,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,11811.0,Married,Star,2018-08-20,4319.15,Standard,0,89.1
232,510372,Euna Herran,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Divorced,Star,2021-07-15,4322.24,Standard,0,53.7
233,709920,Lekisha Pipkin,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,female,Bachelor,Rural,69040.0,Married,Star,2016-01-06,4327.1,Standard,0,121.0
234,143784,Stephenie Gossi,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,60475.0,Married,Star,2016-01-15,4330.39,Standard,0,120.7
235,602176,Jude Dugas,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,60475.0,Married,Star,2019-08-20,4330.39,Standard,1,21.2
236,870998,Thalia Manera,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,60475.0,Married,Star,2019-04-10,4330.39,Standard,0,81.3
237,958224,Raelene Benkert,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,60475.0,Married,Star,2018-12-27,4330.39,Standard,0,84.8
238,837628,Katelynn Dua,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,39660.0,Married,Star,2017-10-09,4330.77,Standard,0,99.6
239,395460,Haywood Sipper,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Single,Star,2016-12-31,4330.8,Standard,0,109.0
240,136547,Misti Tolleson,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,82302.0,Married,Star,2015-09-09,4331.46,Standard,0,124.9
241,780631,Josephina Conales,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,82302.0,Married,Star,2021-11-04,4331.46,Standard,0,50.0
242,166712,Leeann Sigg,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Master,Rural,23904.0,Single,Star,2017-08-08,4334.06,Standard,0,101.6
243,217695,Veronica Dotter,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Suburban,23904.0,Single,Star,2016-09-12,4334.06,Standard,0,112.6
244,263707,Mason Gaier,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Urban,23904.0,Single,Star,2017-05-14,4334.06,Standard,0,104.5
245,638368,Leigh Marean,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Master,Urban,23904.0,Single,Star,2016-11-07,4334.06,Standard,0,110.8
246,695529,Victorina Parmer,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Master,Rural,23904.0,Single,Star,2015-12-31,4334.06,Standard,0,121.2
247,871203,Alberta Rothrock,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Master,Rural,23904.0,Single,Star,2020-12-24,4334.06,Standard,0,60.5
248,915571,Mariette Schuepfer,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,male,Master,Rural,23904.0,Single,Star,2018-07-30,4334.06,Standard,0,89.8
249,642109,Isadora Mollett,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,male,Bachelor,Rural,86096.0,Married,Star,2017-02-20,4335.35,Standard,0,107.3
250,833701,Nanci Thew,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2017-02-11,4340.86,Standard,0,107.6
251,275442,Carlene Gutgesell,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,75648.0,Married,Star,2019-01-14,4349.31,Standard,0,84.2
252,374345,Kerrie Benzel,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,75648.0,Married,Star,2018-10-10,4349.31,Standard,0,87.4
253,384825,Vonnie Bagni,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,75648.0,Married,Star,2015-08-17,4349.31,Standard,0,125.7
254,559233,Sebastian Burleigh,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,75648.0,Married,Star,2021-07-23,4349.31,Standard,0,53.5
255,564650,Nicky Keltner,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,75648.0,Married,Star,2016-08-26,4349.31,Standard,0,113.2
256,277649,Zoe Villagrana,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,86001.0,Divorced,Star,2015-08-08,4358.76,Standard,0,126.0
257,176885,Gregg Willies,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,Bachelor,Suburban,79583.0,Married,Star,2018-12-21,4361.37,Standard,1,8.1
258,732013,Kristle Dilbert,Ontario,Toronto,43.653225,-79.383186,V5R 1W3,female,Bachelor,Urban,79583.0,Married,Star,2018-09-07,4361.37,Standard,0,88.5
259,793318,Sheila Hismith,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2019-02-26,4362.77,Standard,0,82.7
260,830024,Carylon Slocumb,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Star,2018-04-17,4362.77,Standard,0,93.2
261,223684,Soraya Geimer,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,58842.0,Married,Star,2021-07-02,4362.93,Standard,0,54.2
262,723262,Nilda Medas,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Suburban,58842.0,Married,Star,2021-10-29,4362.93,Standard,0,50.2
263,879892,Josette Isita,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,54514.0,Divorced,Star,2021-05-06,4363.12,Standard,0,56.1
264,966117,Tana Jehle,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,54514.0,Divorced,Star,2015-09-17,4363.12,Standard,0,124.7
265,258358,Eddie Cuzman,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Suburban,0.0,Single,Star,2019-07-25,4363.2,Standard,1,8.1
266,265836,Wilhemina Sugabo,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,44804.0,Single,Star,2016-06-20,4364.31,Standard,0,115.4
267,474174,Augustine Mcfee,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Doctor,Urban,23566.0,Married,Star,2018-11-06,4365.26,Standard,1,27.0
268,474172,Pearlie Laprise,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,26026.0,Single,Star,2018-05-23,4369.04,Standard,1,9.6
269,202299,Adria Osterstuck,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Urban,25676.0,Married,Star,2020-03-13,4373.36,Standard,0,70.0
270,497467,Claudine Badey,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Doctor,Rural,25676.0,Married,Star,2018-03-09,4373.36,Standard,0,94.5
271,971902,Rosette Veenstra,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Suburban,0.0,Married,Star,2017-01-10,4376.08,Standard,1,22.3
272,134279,Marcelino Teig,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,63774.0,Divorced,Star,2021-08-01,4376.36,Standard,0,53.2
273,474757,Dana Vanvliet,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,63774.0,Divorced,Star,2017-04-25,4376.36,Standard,1,12.7
274,635225,Ammie Dinius,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,63774.0,Divorced,Star,2018-03-26,4376.36,Standard,0,94.0
275,980198,Myesha Cookson,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,63774.0,Divorced,Star,2020-02-13,4376.36,Standard,0,71.0
276,995693,Hunter Arnn,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,63774.0,Divorced,Star,2021-05-10,4376.36,Standard,0,55.9
277,861924,Lan Cezil,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,College,Urban,0.0,Single,Star,2016-09-07,4377.53,Standard,0,112.8
278,639383,Gonzalo Swartzbeck,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,20597.0,Married,Star,2021-10-09,4381.18,Standard,0,50.9
279,769731,Moriah Horan,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Rural,20394.0,Married,Star,2019-03-09,4381.88,Standard,0,82.4
280,884530,Marlen Vandebrake,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,High School or Below,Suburban,20394.0,Married,Star,2021-07-05,4381.88,Standard,0,54.1
281,207372,Beau Hepler,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,84491.0,Single,Star,2020-12-26,4383.15,Standard,0,60.4
282,236300,Clarence Forman,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,32272.0,Married,Star,2018-08-08,4384.35,Standard,1,12.9
283,543553,Ardell Mceachron,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Master,Rural,10621.0,Single,Star,2021-11-19,4386.28,Standard,0,49.5
284,639701,Danelle Sietsema,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Master,Rural,10621.0,Single,Star,2015-04-26,4386.28,Standard,0,129.5
285,998090,Felice Stindt,British Columbia,Dawson Creek,55.759628,-120.23766,V5R 1W3,male,Bachelor,Urban,26676.0,Married,Star,2019-07-02,4389.28,Standard,0,78.5
286,283747,Kimiko Werstein,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Suburban,0.0,Divorced,Star,2019-04-03,4389.95,Standard,0,81.5
287,863122,Johnnie Gee,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,28719.0,Married,Star,2021-05-08,4395.89,Standard,0,56.0
288,816593,Armandina Room,British Columbia,Victoria,48.428421,-123.36565,V5R 1W3,male,College,Rural,0.0,Single,Star,2018-11-14,4398.05,Standard,0,86.2
289,440939,Domitila Lambes,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,High School or Below,Rural,24046.0,Married,Star,2019-09-11,4419.12,Standard,0,76.2
290,531201,Porsche Fluharty,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,College,Urban,0.0,Married,Star,2015-08-05,4419.54,Standard,0,126.1
291,585629,Maryjane Stice,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Urban,0.0,Single,Star,2019-03-27,4423.69,Standard,0,81.8
292,347932,Brice Chiarito,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,63597.0,Married,Star,2015-09-12,4425.75,Standard,0,124.8
293,417886,Marisha Hernander,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,80892.0,Married,Star,2018-02-11,4425.91,Standard,0,95.4
294,203550,Micaela Kluse,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,29660.0,Married,Star,2016-11-01,4426.1,Standard,0,111.0
295,181825,Rickie Farnam,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Suburban,58577.0,Married,Star,2018-04-26,4428.03,Standard,0,92.9
